,n,const,sum,prod,simple_poly,horner_poly,bubble_sort,quicksort,timsort,matrix_dot
1304,1305.0,1.811981201171875e-06,4.4965744018554686e-05,2.2649765014648438e-05,0.005966091156005859,0.003399944305419922,0.7239320755004883,0.00010309219360351562,7.071495056152344e-05,0.12198195457458497
1305,1306.0,1.9550323486328123e-06,5.6123733520507814e-05,2.4080276489257812e-05,0.0073702335357666016,0.00771021842956543,0.7662108898162842,0.00011730194091796875,7.543563842773437e-05,0.14970760345458983
1306,1307.0,1.52587890625e-06,6.06536865234375e-05,2.322196960449219e-05,0.012001562118530273,0.007145977020263672,0.7893468856811523,0.00011324882507324219,7.281303405761718e-05,0.16213955879211425
1307,1308.0,1.9073486328125e-06,5.5742263793945315e-05,2.384185791015625e-05,0.008391761779785156,0.005579566955566407,0.7261463165283203,0.00011243820190429688,6.785392761230469e-05,0.1338125705718994
1308,1309.0,1.621246337890625e-06,4.901885986328125e-05,1.8644332885742188e-05,0.00702977180480957,0.004613351821899414,0.6888708114624024,9.570121765136718e-05,6.866455078125e-05,0.1271681308746338
1309,1310.0,1.9073486328125e-06,4.925727844238281e-05,2.3889541625976563e-05,0.008818578720092774,0.007218217849731446,0.8720375537872315,0.00010862350463867188,7.143020629882813e-05,0.2045064926147461
1310,1311.0,1.7642974853515626e-06,5.9032440185546874e-05,3.237724304199219e-05,0.013736629486083984,0.009372615814208984,1.102825975418091,0.00013213157653808595,7.257461547851562e-05,0.2082150936126709
1311,1312.0,1.2874603271484376e-06,4.0483474731445315e-05,1.888275146484375e-05,0.008064699172973634,0.005862188339233398,0.747434663772583,0.00013947486877441406,7.653236389160156e-05,0.1439952850341797
1312,1313.0,1.7642974853515626e-06,5.750656127929687e-05,2.160072326660156e-05,0.006809520721435547,0.0034714221954345705,0.7543302059173584,0.00010619163513183593,7.433891296386719e-05,0.15159196853637696
1313,1314.0,1.8596649169921875e-06,5.9938430786132814e-05,7.219314575195313e-05,0.01062026023864746,0.005641126632690429,0.757384204864502,0.0001094818115234375,7.162094116210937e-05,0.14296951293945312
1314,1315.0,2.86102294921875e-06,7.090568542480468e-05,3.85284423828125e-05,0.008105850219726563,0.004946184158325195,0.7635096549987793,0.00011687278747558593,7.238388061523438e-05,0.1498316764831543
1315,1316.0,2.47955322265625e-06,4.4679641723632814e-05,1.9979476928710937e-05,0.007466316223144531,0.006328010559082031,0.8562817573547363,0.0001216888427734375,8.034706115722656e-05,0.16022911071777343
1316,1317.0,1.71661376953125e-06,5.4216384887695314e-05,2.1266937255859376e-05,0.006580257415771484,0.00570225715637207,0.7942038536071777,0.00011892318725585938,7.305145263671874e-05,0.16629996299743652
1317,1318.0,1.6689300537109375e-06,4.76837158203125e-05,2.1266937255859376e-05,0.007642316818237305,0.0034198760986328125,0.7874863147735596,9.322166442871094e-05,6.728172302246093e-05,0.16841049194335939
1318,1319.0,1.430511474609375e-06,4.162788391113281e-05,1.969337463378906e-05,0.008201360702514648,0.008269405364990235,0.7623859882354737,0.00011014938354492188,7.243156433105469e-05,0.1570909023284912
1319,1320.0,1.71661376953125e-06,4.4918060302734376e-05,2.1505355834960938e-05,0.00996866226196289,0.005290842056274414,0.8130053043365478,0.00011997222900390625,6.847381591796875e-05,0.15125737190246583
1320,1321.0,2.3365020751953127e-06,8.392333984375e-05,2.689361572265625e-05,0.006149911880493164,0.004334402084350586,0.7684184074401855,9.713172912597656e-05,6.766319274902344e-05,0.14582018852233886
1321,1322.0,1.3828277587890625e-06,4.444122314453125e-05,2.2077560424804686e-05,0.008092975616455078,0.009255695343017577,0.8031696796417236,0.0001343250274658203,7.939338684082031e-05,0.1442392349243164
1322,1323.0,2.193450927734375e-06,5.440711975097656e-05,2.160072326660156e-05,0.007790565490722656,0.005165815353393555,0.8480331420898437,9.708404541015625e-05,8.106231689453125e-05,0.1813357353210449
1323,1324.0,1.71661376953125e-06,4.801750183105469e-05,1.845359802246094e-05,0.00856623649597168,0.00563507080078125,0.7678265571594238,0.00012307167053222657,7.510185241699219e-05,0.13475923538208007
1324,1325.0,1.621246337890625e-06,4.177093505859375e-05,1.9311904907226562e-05,0.006270074844360351,0.004412937164306641,0.7519081592559814,0.0001232147216796875,7.228851318359375e-05,0.13484840393066405
1325,1326.0,1.9073486328125e-06,5.359649658203125e-05,2.2792816162109374e-05,0.006021976470947266,0.005063343048095703,0.7775779247283936,0.00010576248168945313,7.01904296875e-05,0.1569669246673584
1326,1327.0,1.811981201171875e-06,4.858970642089844e-05,1.940727233886719e-05,0.006879043579101562,0.005660820007324219,0.7083007335662842,9.288787841796876e-05,6.504058837890625e-05,0.13696489334106446
1327,1328.0,1.9168853759765626e-05,6.52313232421875e-05,2.6607513427734374e-05,0.008919572830200196,0.005455923080444336,0.7128555774688721,0.00010232925415039062,6.890296936035156e-05,0.11614971160888672
1328,1329.0,1.4781951904296875e-06,4.2772293090820314e-05,1.79290771484375e-05,0.004399251937866211,0.004036140441894531,0.6984274387359619,9.450912475585937e-05,7.114410400390624e-05,0.1304692268371582
1329,1330.0,1.811981201171875e-06,4.5919418334960936e-05,2.09808349609375e-05,0.006599855422973633,0.004316997528076172,0.7217325687408447,9.698867797851563e-05,6.623268127441407e-05,0.1553678035736084
1330,1331.0,1.5735626220703124e-06,6.046295166015625e-05,2.3698806762695314e-05,0.007039165496826172,0.003955554962158203,0.7311638355255127,9.050369262695313e-05,6.661415100097656e-05,0.1296858787536621
1331,1332.0,1.52587890625e-06,4.1818618774414064e-05,1.8024444580078124e-05,0.005370044708251953,0.003744840621948242,0.7194416522979736,0.0001102447509765625,7.252693176269531e-05,0.13019123077392578
1332,1333.0,1.8596649169921875e-06,5.249977111816406e-05,2.40325927734375e-05,0.006567955017089844,0.004919719696044922,0.7035699367523194,8.916854858398438e-05,6.456375122070313e-05,0.1470798969268799
1333,1334.0,1.239776611328125e-06,3.972053527832031e-05,1.8167495727539063e-05,0.006327009201049805,0.003971385955810547,0.7442091464996338,0.00010714530944824218,6.766319274902344e-05,0.16200122833251954
1334,1335.0,2.7179718017578126e-06,5.5789947509765625e-05,2.422332763671875e-05,0.006887912750244141,0.004267549514770508,0.780016279220581,0.00012488365173339843,7.672309875488282e-05,0.15480337142944336
1335,1336.0,1.430511474609375e-06,7.033348083496094e-05,2.2459030151367188e-05,0.0071906566619873045,0.004773712158203125,0.7847318172454834,0.00011439323425292969,7.562637329101562e-05,0.1481029987335205
1336,1337.0,2.0503997802734374e-06,4.024505615234375e-05,1.9216537475585936e-05,0.005153083801269531,0.005592727661132812,0.7544485569000244,0.00010347366333007812,6.995201110839843e-05,0.13370790481567382
1337,1338.0,2.193450927734375e-06,5.049705505371094e-05,2.574920654296875e-05,0.007585287094116211,0.004280185699462891,0.7772219181060791,0.00011391639709472657,6.632804870605468e-05,0.15717291831970215
1338,1339.0,1.8596649169921875e-06,5.726814270019531e-05,2.5606155395507814e-05,0.01254730224609375,0.004310798645019531,0.7821519374847412,0.00012187957763671875,7.4005126953125e-05,0.16022028923034667
1339,1340.0,2.1457672119140625e-06,7.457733154296875e-05,2.460479736328125e-05,0.007439899444580078,0.004833030700683594,0.8074995994567871,9.665489196777343e-05,6.890296936035156e-05,0.14229040145874022
1340,1341.0,1.71661376953125e-06,5.116462707519531e-05,2.2411346435546875e-05,0.009704017639160156,0.007103109359741211,0.7928162574768066,0.00010528564453125,7.367134094238281e-05,0.15494370460510254
1341,1342.0,1.9073486328125e-06,6.847381591796875e-05,2.3746490478515624e-05,0.006271648406982422,0.005312204360961914,0.7769276142120362,0.00010061264038085938,7.20977783203125e-05,0.13505821228027343
1342,1343.0,1.5735626220703124e-06,4.61578369140625e-05,1.850128173828125e-05,0.007736778259277344,0.003873395919799805,0.8482009410858155,0.00011053085327148438,7.491111755371093e-05,0.17417726516723633
1343,1344.0,1.239776611328125e-06,4.010200500488281e-05,1.811981201171875e-05,0.0061187267303466795,0.0065367698669433595,0.7410947322845459,0.00010814666748046876,7.843971252441406e-05,0.14280638694763184
1344,1345.0,1.52587890625e-06,3.948211669921875e-05,1.8978118896484374e-05,0.006573486328125,0.004730796813964844,0.7390841007232666,0.00011835098266601562,7.081031799316406e-05,0.14850029945373536
1345,1346.0,1.71661376953125e-06,4.510879516601562e-05,1.9884109497070314e-05,0.00868368148803711,0.005011081695556641,0.7782463073730469,0.00010623931884765626,7.262229919433594e-05,0.1616800308227539
1346,1347.0,2.002716064453125e-06,6.546974182128907e-05,2.608299255371094e-05,0.00853414535522461,0.006356668472290039,0.77784423828125,0.00013890266418457032,7.963180541992188e-05,0.1420255184173584
1347,1348.0,1.9073486328125e-06,4.8542022705078124e-05,2.0742416381835938e-05,0.007467746734619141,0.005210113525390625,0.7605452060699462,9.355545043945312e-05,6.666183471679688e-05,0.16371474266052247
1348,1349.0,1.8596649169921875e-06,5.3882598876953125e-05,2.2649765014648438e-05,0.007033348083496094,0.005434846878051758,0.7469336032867432,0.00011968612670898438,7.491111755371093e-05,0.13632583618164062
1349,1350.0,1.6689300537109375e-06,4.448890686035156e-05,1.9979476928710937e-05,0.00803532600402832,0.004666709899902343,0.8179360866546631,0.00010328292846679687,7.624626159667969e-05,0.17857894897460938
1350,1351.0,2.0503997802734374e-06,4.963874816894531e-05,2.350807189941406e-05,0.007709932327270508,0.006715917587280273,0.8590461254119873,0.0007411003112792969,8.044242858886718e-05,0.17931160926818848
1351,1352.0,2.4318695068359373e-06,6.6375732421875e-05,3.1614303588867186e-05,0.009129524230957031,0.006585454940795899,0.8636690139770508,0.00011749267578125,7.309913635253907e-05,0.19113268852233886
1352,1353.0,1.8596649169921875e-06,4.696846008300781e-05,2.155303955078125e-05,0.009175920486450195,0.005820083618164063,0.8656964302062988,9.431838989257813e-05,6.861686706542969e-05,0.2060229778289795
1353,1354.0,2.09808349609375e-06,6.823539733886718e-05,2.307891845703125e-05,0.009082794189453125,0.004519224166870117,0.8265618324279785,9.775161743164062e-05,6.747245788574219e-05,0.21051521301269532
1354,1355.0,2.09808349609375e-06,5.693435668945313e-05,2.6226043701171875e-05,0.007233238220214844,0.00497288703918457,0.8710921287536622,0.00011339187622070313,7.567405700683593e-05,0.1653608798980713
1355,1356.0,2.193450927734375e-06,5.3548812866210936e-05,2.2363662719726562e-05,0.01054697036743164,0.005758762359619141,0.8059939384460449,0.00011968612670898438,7.839202880859375e-05,0.20364599227905272
1356,1357.0,1.7642974853515626e-06,5.459785461425781e-05,2.574920654296875e-05,0.006062698364257812,0.0041767597198486325,0.8788249492645264,0.0016391277313232422,7.524490356445313e-05,0.18608274459838867
1357,1358.0,1.9550323486328123e-06,6.146430969238282e-05,2.6655197143554687e-05,0.011628198623657226,0.007312917709350586,0.9581463813781739,0.00012307167053222657,8.058547973632812e-05,0.21951231956481934
1358,1359.0,2.1457672119140625e-06,5.8746337890625e-05,2.4700164794921874e-05,0.010868358612060546,0.004379415512084961,0.8603277206420898,0.00010943412780761719,7.734298706054687e-05,0.18371109962463378
1359,1360.0,3.910064697265625e-06,9.3841552734375e-05,3.180503845214844e-05,0.00788874626159668,0.0061778068542480465,0.88907790184021,9.717941284179688e-05,6.661415100097656e-05,0.18638339042663574
1360,1361.0,1.4781951904296875e-06,4.5633316040039064e-05,2.4747848510742187e-05,0.008079051971435547,0.00607004165649414,0.886949872970581,0.00010881423950195312,8.106231689453125e-05,0.17802939414978028
1361,1362.0,2.3365020751953127e-06,7.696151733398438e-05,4.9066543579101565e-05,0.007156562805175781,0.0039386749267578125,0.8932600021362305,0.0001235485076904297,8.516311645507812e-05,0.1737295150756836
1362,1363.0,1.6689300537109375e-06,4.6634674072265624e-05,2.131462097167969e-05,0.009439611434936523,0.004892921447753907,0.8718154907226563,0.0001232147216796875,7.605552673339844e-05,0.19702935218811035
1363,1364.0,2.193450927734375e-06,5.645751953125e-05,2.2649765014648438e-05,0.008639049530029298,0.0048673152923583984,0.8356705188751221,0.00011553764343261719,7.829666137695312e-05,0.1730421543121338
1364,1365.0,1.4781951904296875e-06,4.6634674072265624e-05,2.2220611572265626e-05,0.009885644912719727,0.004530954360961914,0.7447058200836182,0.00010786056518554687,7.352828979492187e-05,0.14930896759033202
1365,1366.0,1.4781951904296875e-06,4.935264587402344e-05,1.9884109497070314e-05,0.007424306869506836,0.0044841766357421875,0.7069204330444336,0.00010509490966796875,6.971359252929687e-05,0.16647791862487793
1366,1367.0,1.621246337890625e-06,5.049705505371094e-05,2.226829528808594e-05,0.007369565963745117,0.00508270263671875,0.8143704414367676,0.00010485649108886719,7.448196411132812e-05,0.15314455032348634
1367,1368.0,2.193450927734375e-06,5.5408477783203126e-05,2.226829528808594e-05,0.0065304279327392575,0.004010820388793945,0.7497733116149903,0.00010027885437011719,7.023811340332032e-05,0.16211962699890137
1368,1369.0,1.71661376953125e-06,7.066726684570312e-05,2.918243408203125e-05,0.007166147232055664,0.0041163921356201175,0.8346822261810303,0.00012063980102539062,7.181167602539062e-05,0.1786834716796875
1369,1370.0,1.4781951904296875e-06,5.4931640625e-05,2.0503997802734375e-05,0.007793617248535156,0.008845996856689454,0.9469427108764649,0.00015225410461425782,7.882118225097657e-05,0.20857582092285157
1370,1371.0,2.956390380859375e-06,0.00010018348693847656,3.943443298339844e-05,0.009400081634521485,0.008086061477661133,1.1416638374328614,0.0001288890838623047,8.568763732910156e-05,0.20841622352600098
1371,1372.0,2.193450927734375e-06,6.895065307617187e-05,2.32696533203125e-05,0.008643484115600586,0.00458216667175293,0.864432954788208,0.00012102127075195313,9.3841552734375e-05,0.20521507263183594
1372,1373.0,1.71661376953125e-06,4.901885986328125e-05,2.2459030151367188e-05,0.009644699096679688,0.005617189407348633,0.9033524990081787,0.00010905265808105468,7.214546203613282e-05,0.18720364570617676
1373,1374.0,1.7642974853515626e-06,4.954338073730469e-05,2.193450927734375e-05,0.0077267646789550785,0.005219316482543946,0.8896456241607666,0.00011796951293945313,8.878707885742187e-05,0.1862196445465088
1374,1375.0,2.0503997802734374e-06,5.812644958496094e-05,2.350807189941406e-05,0.00881338119506836,0.005705118179321289,0.862206506729126,0.00012574195861816406,8.344650268554688e-05,0.19047937393188477
1375,1376.0,1.71661376953125e-06,6.0510635375976565e-05,2.5033950805664062e-05,0.00953054428100586,0.0057833194732666016,0.9664921283721923,0.00012407302856445312,0.00010066032409667968,0.1990431308746338
1376,1377.0,2.9087066650390623e-06,8.764266967773438e-05,3.5381317138671876e-05,0.011950063705444335,0.012458086013793945,1.0270350456237793,0.00010776519775390625,7.524490356445313e-05,0.21646323204040527
1377,1378.0,1.52587890625e-06,5.793571472167969e-05,2.02178955078125e-05,0.015524721145629883,0.00547637939453125,1.1676791191101075,0.00013494491577148438,7.915496826171875e-05,0.23240580558776855
1378,1379.0,2.0503997802734374e-06,5.1593780517578126e-05,2.2363662719726562e-05,0.007278585433959961,0.005183601379394531,0.9782352924346924,0.00010495185852050781,7.572174072265626e-05,0.19225730895996093
1379,1380.0,1.811981201171875e-06,6.341934204101562e-05,2.841949462890625e-05,0.010632801055908202,0.007505369186401367,1.1283700466156006,0.00011339187622070313,8.373260498046875e-05,0.25202145576477053
1380,1381.0,2.0503997802734374e-06,6.203651428222656e-05,2.7942657470703126e-05,0.010823392868041992,0.009207820892333985,1.1741379261016847,0.00012745857238769532,8.516311645507812e-05,0.23772501945495605
1381,1382.0,1.52587890625e-06,6.384849548339844e-05,3.113746643066406e-05,0.007656621932983399,0.004993963241577149,0.920708703994751,0.000260162353515625,8.406639099121094e-05,0.1782017707824707
1382,1383.0,2.5272369384765624e-06,7.061958312988281e-05,3.9577484130859375e-05,0.008057308197021485,0.004848098754882813,0.9790585994720459,0.00011348724365234375,7.877349853515624e-05,0.20720925331115722
1383,1384.0,2.5272369384765624e-06,4.8732757568359376e-05,2.3317337036132812e-05,0.007673025131225586,0.005710697174072266,0.9385034084320069,0.00011792182922363282,7.5531005859375e-05,0.1767374038696289
1384,1385.0,2.09808349609375e-06,5.974769592285156e-05,2.689361572265625e-05,0.011743640899658203,0.008216285705566406,0.8971492290496826,0.00010223388671875,6.995201110839843e-05,0.18884406089782715
1385,1386.0,2.002716064453125e-06,5.435943603515625e-05,2.9706954956054686e-05,0.010944271087646484,0.006259441375732422,0.9659092426300049,0.00011944770812988281,9.160041809082031e-05,0.1811516284942627
